record_id,operation_date,site_id,site_name,business_unit,site_type,country,throughput_value,throughput_unit,throughput_target,uptime_pct,energy_consumed_mwh,emissions_tco2e,outage_flag,latitude,longitude
618,2026-01-14,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.59,kbbl/d,12.0,100.0,34.7,3.72,0,4.2,113.99
619,2026-01-15,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.45,kbbl/d,12.0,96.39,51.5,3.52,0,4.2,113.99
620,2026-01-16,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.38,kbbl/d,12.0,96.77,32.6,3.63,0,4.2,113.99
621,2026-01-17,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.67,kbbl/d,12.0,100.0,35.6,3.47,0,4.2,113.99
622,2026-01-18,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.78,kbbl/d,12.0,97.84,39.3,3.47,0,4.2,113.99
623,2026-01-19,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.4,kbbl/d,12.0,93.64,45.8,3.72,0,4.2,113.99
624,2026-01-20,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.12,kbbl/d,12.0,95.98,39.7,3.23,0,4.2,113.99
625,2026-01-21,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.37,kbbl/d,12.0,96.6,39.5,3.49,0,4.2,113.99
626,2026-01-22,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.82,kbbl/d,12.0,96.82,45.9,3.22,0,4.2,113.99
627,2026-01-23,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.49,kbbl/d,12.0,98.42,34.2,3.62,0,4.2,113.99
628,2026-01-24,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.29,kbbl/d,12.0,97.45,38.2,3.53,0,4.2,113.99
629,2026-01-25,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.97,kbbl/d,12.0,96.74,32.3,3.86,0,4.2,113.99
630,2026-01-26,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.59,kbbl/d,12.0,99.71,38.3,3.71,0,4.2,113.99
631,2026-01-27,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.01,kbbl/d,12.0,96.61,32.2,3.52,0,4.2,113.99
632,2026-01-28,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.28,kbbl/d,12.0,97.34,43.4,3.43,0,4.2,113.99
633,2026-01-29,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.06,kbbl/d,12.0,92.03,30.7,3.55,0,4.2,113.99
634,2026-01-30,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.47,kbbl/d,12.0,98.65,52.0,3.55,0,4.2,113.99
635,2026-01-31,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.46,kbbl/d,12.0,97.34,48.7,3.57,0,4.2,113.99
636,2026-02-01,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.54,kbbl/d,12.0,93.49,27.0,3.08,0,4.2,113.99
637,2026-02-02,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.03,kbbl/d,12.0,96.93,46.8,3.37,0,4.2,113.99
638,2026-02-03,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.45,kbbl/d,12.0,99.78,48.3,3.57,0,4.2,113.99
639,2026-02-04,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.35,kbbl/d,12.0,100.0,41.4,3.72,0,4.2,113.99
640,2026-02-05,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.95,kbbl/d,12.0,94.78,36.3,2.97,0,4.2,113.99
641,2026-02-06,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.77,kbbl/d,12.0,94.04,29.6,3.82,0,4.2,113.99
642,2026-02-07,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.15,kbbl/d,12.0,96.78,45.8,3.21,0,4.2,113.99
643,2026-02-08,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.89,kbbl/d,12.0,96.85,39.8,3.48,0,4.2,113.99
644,2026-02-09,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.97,kbbl/d,12.0,97.01,49.7,3.52,0,4.2,113.99
645,2026-02-10,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.0,kbbl/d,12.0,99.85,45.9,3.85,0,4.2,113.99
646,2026-02-11,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.03,kbbl/d,12.0,94.98,30.0,3.02,0,4.2,113.99
647,2026-02-12,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.57,kbbl/d,12.0,94.3,48.9,3.31,0,4.2,113.99
648,2026-02-13,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.18,kbbl/d,12.0,98.68,45.1,3.62,0,4.2,113.99
649,2026-02-14,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.04,kbbl/d,12.0,95.72,44.5,3.73,0,4.2,113.99
650,2026-02-15,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.49,kbbl/d,12.0,96.39,37.7,3.69,0,4.2,113.99
651,2026-02-16,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.38,kbbl/d,12.0,93.45,40.6,3.16,0,4.2,113.99
652,2026-02-17,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.68,kbbl/d,12.0,96.78,47.5,3.79,0,4.2,113.99
653,2026-02-18,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.45,kbbl/d,12.0,95.29,48.0,3.67,0,4.2,113.99
654,2026-02-19,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.01,kbbl/d,12.0,97.52,33.2,3.51,0,4.2,113.99
655,2026-02-20,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.17,kbbl/d,12.0,98.07,43.1,3.24,0,4.2,113.99
656,2026-02-21,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.99,kbbl/d,12.0,94.51,44.8,3.19,0,4.2,113.99
657,2026-02-22,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.6,kbbl/d,12.0,100.0,48.7,3.46,0,4.2,113.99
658,2026-02-23,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.27,kbbl/d,12.0,91.84,43.9,3.08,0,4.2,113.99
659,2026-02-24,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.07,kbbl/d,12.0,94.03,34.3,3.02,0,4.2,113.99
660,2026-02-25,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.6,kbbl/d,12.0,98.13,42.2,3.76,0,4.2,113.99
661,2026-02-26,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.45,kbbl/d,12.0,98.31,45.0,3.63,0,4.2,113.99
662,2026-02-27,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.77,kbbl/d,12.0,95.98,29.5,3.37,0,4.2,113.99
663,2026-02-28,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.9,kbbl/d,12.0,95.9,43.9,3.26,0,4.2,113.99
664,2026-03-01,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.25,kbbl/d,12.0,99.98,40.5,4.02,0,4.2,113.99
665,2026-03-02,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.99,kbbl/d,12.0,98.86,31.9,3.21,0,4.2,113.99
666,2026-03-03,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,2.44,kbbl/d,12.0,19.33,7.0,0.76,1,4.2,113.99
667,2026-03-04,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.36,kbbl/d,12.0,97.07,31.3,3.33,0,4.2,113.99
668,2026-03-05,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.36,kbbl/d,12.0,100.0,47.1,3.27,0,4.2,113.99
669,2026-03-06,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.29,kbbl/d,12.0,96.57,48.3,3.72,0,4.2,113.99
670,2026-03-07,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.97,kbbl/d,12.0,93.71,38.5,3.37,0,4.2,113.99
671,2026-03-08,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.39,kbbl/d,12.0,99.25,45.0,3.16,0,4.2,113.99
672,2026-03-09,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.66,kbbl/d,12.0,95.79,33.1,3.4,0,4.2,113.99
673,2026-03-10,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.53,kbbl/d,12.0,100.0,41.2,3.15,0,4.2,113.99
674,2026-03-11,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.09,kbbl/d,12.0,98.23,46.0,3.28,0,4.2,113.99
675,2026-03-12,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.48,kbbl/d,12.0,94.92,39.6,3.21,0,4.2,113.99
676,2026-03-13,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.04,kbbl/d,12.0,98.26,37.4,3.73,0,4.2,113.99
677,2026-03-14,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.92,kbbl/d,12.0,96.62,45.4,3.02,0,4.2,113.99
678,2026-03-15,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.27,kbbl/d,12.0,100.0,30.7,3.11,0,4.2,113.99
679,2026-03-16,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.76,kbbl/d,12.0,97.65,34.1,3.67,0,4.2,113.99
680,2026-03-17,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.99,kbbl/d,12.0,98.9,38.4,3.1,0,4.2,113.99
681,2026-03-18,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.95,kbbl/d,12.0,96.95,51.5,3.83,0,4.2,113.99
682,2026-03-19,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.01,kbbl/d,12.0,97.2,29.5,3.31,0,4.2,113.99
683,2026-03-20,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.32,kbbl/d,12.0,98.59,50.7,3.26,0,4.2,113.99
684,2026-03-21,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.03,kbbl/d,12.0,98.18,31.4,3.0,0,4.2,113.99
685,2026-03-22,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.18,kbbl/d,12.0,97.73,32.8,3.84,0,4.2,113.99
686,2026-03-23,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.04,kbbl/d,12.0,94.99,46.1,3.37,0,4.2,113.99
687,2026-03-24,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.94,kbbl/d,12.0,93.82,32.1,3.81,0,4.2,113.99
688,2026-03-25,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.62,kbbl/d,12.0,98.37,51.4,3.33,0,4.2,113.99
689,2026-03-26,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.25,kbbl/d,12.0,99.69,50.1,3.39,0,4.2,113.99
690,2026-03-27,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.42,kbbl/d,12.0,93.43,45.7,2.91,0,4.2,113.99
691,2026-03-28,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.51,kbbl/d,12.0,93.25,32.9,3.37,0,4.2,113.99
692,2026-03-29,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.5,kbbl/d,12.0,94.61,40.6,3.36,0,4.2,113.99
693,2026-03-30,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.26,kbbl/d,12.0,100.0,37.4,3.07,0,4.2,113.99
694,2026-03-31,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.64,kbbl/d,12.0,100.0,45.5,3.62,0,4.2,113.99
695,2026-04-01,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.17,kbbl/d,12.0,94.18,46.7,3.53,0,4.2,113.99
696,2026-04-02,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.83,kbbl/d,12.0,95.55,31.8,3.66,0,4.2,113.99
697,2026-04-03,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.18,kbbl/d,12.0,94.92,46.7,3.39,0,4.2,113.99
698,2026-04-04,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.14,kbbl/d,12.0,100.0,42.2,3.11,0,4.2,113.99
699,2026-04-05,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.18,kbbl/d,12.0,100.0,38.9,3.18,0,4.2,113.99
700,2026-04-06,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.36,kbbl/d,12.0,93.0,30.5,3.2,0,4.2,113.99
701,2026-04-07,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.24,kbbl/d,12.0,97.3,41.6,3.93,0,4.2,113.99
702,2026-04-08,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.25,kbbl/d,12.0,99.8,39.3,3.48,0,4.2,113.99
703,2026-04-09,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.41,kbbl/d,12.0,94.32,27.9,3.19,0,4.2,113.99
704,2026-04-10,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.48,kbbl/d,12.0,98.71,40.4,3.24,0,4.2,113.99
705,2026-04-11,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.07,kbbl/d,12.0,99.3,32.6,3.29,0,4.2,113.99
706,2026-04-12,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.78,kbbl/d,12.0,96.31,40.6,3.65,0,4.2,113.99
707,2026-04-13,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.47,kbbl/d,12.0,100.0,36.5,3.67,0,4.2,113.99
708,2026-04-14,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.58,kbbl/d,12.0,99.81,41.0,3.61,0,4.2,113.99
709,2026-04-15,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.14,kbbl/d,12.0,97.75,47.9,3.36,0,4.2,113.99
710,2026-04-16,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.2,kbbl/d,12.0,98.22,48.8,3.29,0,4.2,113.99
711,2026-04-17,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.0,kbbl/d,12.0,97.82,36.6,3.58,0,4.2,113.99
712,2026-04-18,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.34,kbbl/d,12.0,93.15,45.9,3.37,0,4.2,113.99
713,2026-04-19,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.8,kbbl/d,12.0,98.34,42.0,3.22,0,4.2,113.99
714,2026-04-20,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.23,kbbl/d,12.0,96.68,42.4,3.68,0,4.2,113.99
715,2026-04-21,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.26,kbbl/d,12.0,98.49,33.8,3.6,0,4.2,113.99
716,2026-04-22,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.73,kbbl/d,12.0,99.99,44.7,3.73,0,4.2,113.99
717,2026-04-23,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.57,kbbl/d,12.0,100.0,51.2,3.8,0,4.2,113.99
718,2026-04-24,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.72,kbbl/d,12.0,94.91,35.6,3.34,0,4.2,113.99
719,2026-04-25,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.17,kbbl/d,12.0,95.87,47.8,3.97,0,4.2,113.99
720,2026-04-26,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.43,kbbl/d,12.0,100.0,42.8,3.29,0,4.2,113.99
721,2026-04-27,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.52,kbbl/d,12.0,93.74,50.9,3.46,0,4.2,113.99
722,2026-04-28,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,10.59,kbbl/d,12.0,90.81,28.9,3.08,0,4.2,113.99
723,2026-04-29,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,11.09,kbbl/d,12.0,93.69,44.3,3.55,0,4.2,113.99
724,2026-04-30,UP-CYNB-1,Carigali Onshore Block,Upstream,Onshore Field,Malaysia,12.09,kbbl/d,12.0,95.45,49.8,3.64,0,4.2,113.99
725,2025-11-01,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.03,kbbl/d,100.0,91.37,268.2,50.04,0,2.36,102.16
726,2025-11-02,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.64,kbbl/d,100.0,90.71,371.2,50.45,0,2.36,102.16
727,2025-11-03,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,90.52,kbbl/d,100.0,96.67,383.4,52.17,0,2.36,102.16
728,2025-11-04,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,96.71,kbbl/d,100.0,93.1,350.3,50.4,0,2.36,102.16
729,2025-11-05,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.24,kbbl/d,100.0,92.8,414.6,51.2,0,2.36,102.16
730,2025-11-06,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,97.08,kbbl/d,100.0,90.21,303.4,53.95,0,2.36,102.16
731,2025-11-07,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,15.37,kbbl/d,100.0,15.08,62.4,9.08,1,2.36,102.16
732,2025-11-08,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,97.75,kbbl/d,100.0,95.49,392.0,54.26,0,2.36,102.16
733,2025-11-09,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,94.1,kbbl/d,100.0,90.12,416.7,49.62,0,2.36,102.16
734,2025-11-10,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,86.74,kbbl/d,100.0,91.52,306.0,46.54,0,2.36,102.16
735,2025-11-11,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,91.53,kbbl/d,100.0,90.71,252.6,51.19,0,2.36,102.16
736,2025-11-12,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,85.28,kbbl/d,100.0,90.27,239.4,45.24,0,2.36,102.16
737,2025-11-13,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,102.23,kbbl/d,100.0,95.62,381.4,58.05,0,2.36,102.16
738,2025-11-14,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,94.16,kbbl/d,100.0,90.06,295.3,48.89,0,2.36,102.16
739,2025-11-15,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,84.84,kbbl/d,100.0,91.14,297.8,45.88,0,2.36,102.16
740,2025-11-16,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,89.36,kbbl/d,100.0,93.66,282.7,47.78,0,2.36,102.16
741,2025-11-17,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,96.91,kbbl/d,100.0,93.14,345.1,58.59,0,2.36,102.16
742,2025-11-18,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.01,kbbl/d,100.0,92.51,322.2,56.48,0,2.36,102.16
743,2025-11-19,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,93.92,kbbl/d,100.0,92.14,414.9,53.54,0,2.36,102.16
744,2025-11-20,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.6,kbbl/d,100.0,97.38,342.3,50.3,0,2.36,102.16
745,2025-11-21,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,93.74,kbbl/d,100.0,89.14,304.6,54.68,0,2.36,102.16
746,2025-11-22,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,92.53,kbbl/d,100.0,97.32,326.4,55.45,0,2.36,102.16
747,2025-11-23,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,100.47,kbbl/d,100.0,93.63,359.3,49.81,0,2.36,102.16
748,2025-11-24,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.37,kbbl/d,100.0,90.11,319.3,48.3,0,2.36,102.16
749,2025-11-25,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,91.26,kbbl/d,100.0,88.4,406.3,52.96,0,2.36,102.16
750,2025-11-26,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,90.71,kbbl/d,100.0,96.03,310.1,48.21,0,2.36,102.16
751,2025-11-27,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,84.18,kbbl/d,100.0,90.65,344.2,46.84,0,2.36,102.16
752,2025-11-28,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,90.79,kbbl/d,100.0,92.45,341.4,49.27,0,2.36,102.16
753,2025-11-29,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,96.7,kbbl/d,100.0,94.09,345.2,54.69,0,2.36,102.16
754,2025-11-30,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.27,kbbl/d,100.0,92.3,252.0,56.88,0,2.36,102.16
755,2025-12-01,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,92.94,kbbl/d,100.0,88.86,288.4,46.89,0,2.36,102.16
756,2025-12-02,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,92.17,kbbl/d,100.0,89.86,317.8,51.03,0,2.36,102.16
757,2025-12-03,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,91.51,kbbl/d,100.0,93.13,374.7,50.79,0,2.36,102.16
758,2025-12-04,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,100.76,kbbl/d,100.0,94.5,412.1,57.96,0,2.36,102.16
759,2025-12-05,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,101.98,kbbl/d,100.0,95.13,367.8,56.71,0,2.36,102.16
760,2025-12-06,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,96.11,kbbl/d,100.0,95.54,422.3,50.8,0,2.36,102.16
761,2025-12-07,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,98.24,kbbl/d,100.0,92.28,313.2,53.09,0,2.36,102.16
762,2025-12-08,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,86.65,kbbl/d,100.0,90.7,361.3,44.74,0,2.36,102.16
763,2025-12-09,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,96.47,kbbl/d,100.0,92.06,405.6,56.79,0,2.36,102.16
764,2025-12-10,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.71,kbbl/d,100.0,94.96,294.9,48.09,0,2.36,102.16
765,2025-12-11,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.4,kbbl/d,100.0,92.08,331.5,50.69,0,2.36,102.16
766,2025-12-12,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,93.28,kbbl/d,100.0,91.53,401.1,49.43,0,2.36,102.16
767,2025-12-13,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,92.92,kbbl/d,100.0,91.23,289.1,51.97,0,2.36,102.16
768,2025-12-14,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,89.7,kbbl/d,100.0,90.74,225.1,46.83,0,2.36,102.16
769,2025-12-15,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,97.42,kbbl/d,100.0,93.82,328.5,57.23,0,2.36,102.16
770,2025-12-16,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,91.08,kbbl/d,100.0,91.63,293.0,48.15,0,2.36,102.16
771,2025-12-17,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,82.56,kbbl/d,100.0,87.08,306.6,48.51,0,2.36,102.16
772,2025-12-18,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,90.59,kbbl/d,100.0,94.16,387.1,45.6,0,2.36,102.16
773,2025-12-19,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,87.29,kbbl/d,100.0,94.57,306.8,43.51,0,2.36,102.16
774,2025-12-20,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,95.23,kbbl/d,100.0,89.41,343.1,52.83,0,2.36,102.16
775,2025-12-21,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,93.63,kbbl/d,100.0,94.05,379.2,50.11,0,2.36,102.16
776,2025-12-22,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,89.64,kbbl/d,100.0,92.74,307.4,49.4,0,2.36,102.16
777,2025-12-23,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,88.18,kbbl/d,100.0,88.15,337.3,51.87,0,2.36,102.16
778,2025-12-24,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,91.25,kbbl/d,100.0,91.04,309.6,46.97,0,2.36,102.16
779,2025-12-25,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,93.51,kbbl/d,100.0,91.19,414.8,53.86,0,2.36,102.16
780,2025-12-26,DS-MLKR-1,Melaka Refinery PSR-1,Downstream,Refinery,Malaysia,90.89,kbbl/d,100.0,91.07,238.7,48.68,0,2.36,102.16
